Sector,Piscina,Corrida,Cant/Siembra,Zoea 1,Zoea 2,Zoea 3,Mysis 1,Mysis 2,Mysis 3,Postlarva 1,Postlarva 2,Postlarva 3,Postlarva 4,Postlarva 5,Postlarva 6,Postlarva 7,Postlarva 8,Postlarva 9,Postlarva 10,Postlarva 11,Postlarva 12,Postlarva 13,Postlarva 14,Postlarva 15
Sala 10,L1014,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1101,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1102,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1103,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1104,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1105,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1106,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1107,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1108,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1109,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1110,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1111,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1112,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1113,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1114,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0201,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0202,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0203,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0204,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0205,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0206,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0207,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0208,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0209,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0210,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0211,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0212,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0301,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0302,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0303,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0304,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0305,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0306,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0307,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0308,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0309,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0310,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0311,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0312,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0601,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0602,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0603,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0604,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0605,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0606,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0607,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0608,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0609,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0610,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0611,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0612,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0613,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0614,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0701,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0702,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0703,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0704,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0705,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0706,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0707,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0708,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0709,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0710,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0711,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0712,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0713,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0714,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0801,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0802,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0803,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0804,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0805,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0806,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0807,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0808,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0809,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0810,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0811,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0812,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0813,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0814,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0901,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0902,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0903,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0904,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0905,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0906,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0907,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0908,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0909,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0910,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0911,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0912,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0913,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0914,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1001,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1002,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1003,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1004,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1005,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1006,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1007,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1008,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1009,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1010,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1011,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1012,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1013,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1014,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1101,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1102,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1103,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1104,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1105,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1106,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1107,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1108,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1109,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1110,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1111,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1112,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1113,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1114,0048C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0201,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0202,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0203,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0204,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0205,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0206,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0207,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0209,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0210,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0211,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0212,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0301,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0302,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0303,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0304,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0305,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0306,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0307,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0308,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0309,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0310,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0311,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0312,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0601,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0602,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0603,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0604,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0605,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0606,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0607,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0608,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0609,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0610,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0611,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0612,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0613,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0614,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0801,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0802,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0803,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0804,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0805,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0806,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0807,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0808,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0809,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0810,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0811,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0812,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0813,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0814,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0901,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0902,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0903,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0904,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0905,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0906,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0907,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0908,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0909,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0910,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0911,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0912,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0913,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0914,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1001,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1002,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1003,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1004,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1005,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1006,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1007,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1008,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1009,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1010,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1011,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1012,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1013,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1014,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1101,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1102,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1103,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1104,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1105,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1106,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1107,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1108,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1109,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1111,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1112,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1113,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1114,0049C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0201,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0202,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0203,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0204,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0205,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0206,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0301,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0302,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0303,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0304,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0305,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0306,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0307,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0308,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0309,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0310,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0311,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0312,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0601,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0602,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0603,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0604,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0605,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0606,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0607,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0608,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0609,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0610,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0611,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0612,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0613,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0614,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0801,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0802,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0803,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0808,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0809,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0810,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0811,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0812,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0813,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0814,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0901,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0902,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0903,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0904,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0905,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0906,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0907,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0908,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0909,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0910,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0911,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0912,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0913,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0914,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1101,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1102,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1103,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1104,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1105,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1106,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1107,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1108,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1109,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1110,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1111,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1112,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1114,0050C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0201,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0202,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0203,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0204,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0205,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0206,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0207,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0208,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0209,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0210,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0211,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0212,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0301,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0302,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0303,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0304,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0305,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0306,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0307,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0308,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0309,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0310,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0311,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0312,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0601,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0602,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0603,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0604,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0605,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0606,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0607,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0608,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0609,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0610,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0611,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0612,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0613,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0614,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0801,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0802,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0803,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0804,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0805,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0806,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0807,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0808,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0809,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0810,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0811,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0812,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0813,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0814,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0901,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0902,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0903,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0904,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0905,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0906,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0907,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0908,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0909,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0910,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0911,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0912,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0913,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0914,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1101,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1102,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1103,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1104,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1105,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1106,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1107,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1108,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1109,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1110,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1111,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1112,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1113,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1114,0051C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0202,0052C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0203,0052C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0204,0052C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0205,0052C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0206,0052C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0207,0052C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0208,0052C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0209,0052C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0210,0052C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0211,0052C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0212,0052C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0301,0052C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0302,0052C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0303,0052C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0304,0052C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0305,0052C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0306,0052C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0307,0052C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0308,0052C,,,,,,,,,,,,,,,,,,,,,,
